,Address,광역시도,시도,입점수
1256,세종특별자치시 도움8로 11-11 (어진동),세종특별자치시,세종특별자치시,1
1257,"세종특별자치시 나리1로 16 (한솔동, 첫마을3단지)",세종특별자치시,세종특별자치시,1
1258,"세종특별자치시 호려울로 45 (보람동, 금남프라자)",세종특별자치시,세종특별자치시,1
1259,"세종특별자치시 한누리대로 194 (나성동, 세종의아침)",세종특별자치시,세종특별자치시,1
1260,세종특별자치시 조치원읍 세종로 2282 (죽림리),세종특별자치시,세종특별자치시,1
1261,세종특별자치시 조치원읍 행복11길 6,세종특별자치시,세종특별자치시,1
1262,경기 수원시 장안구 서부로2123번길 17 (율전동),경기도,장안구,1
1263,경기 수원시 장안구 연무동 ,경기도,장안구,1
1264,경기 수원시 장안구 정조로922번길 1 (영화동),경기도,장안구,1
1265,경기 수원시 장안구 수성로258번길 3 (영화동),경기도,장안구,1
1266,경기 수원시 장안구 송죽동 ,경기도,장안구,1
1267,경기 수원시 장안구 정자천로173번길 11-6 (정자동),경기도,장안구,1
1268,경기 수원시 장안구 금당로 46 (조원동),경기도,장안구,1
1269,경기 수원시 장안구 만석로19번길 25-5 (천천동),경기도,장안구,1
1270,경기 수원시 장안구 파장로 81 (정자동),경기도,장안구,1
1271,경기 수원시 팔달구 중부대로 93-1 (지동),경기도,팔달구,1
1272,경기 수원시 팔달구 덕영대로 924 (매산로1가),경기도,팔달구,1
1273,경기 수원시 팔달구 정조로 797-1 (팔달로2가),경기도,팔달구,1
1274,경기 수원시 팔달구 갓매산로 46 (매산로2가),경기도,팔달구,1
1275,경기 수원시 팔달구 경수대로604번길 19 (우만동),경기도,팔달구,1
1276,경기 수원시 팔달구 인계동,경기도,팔달구,1
1277,"경기 수원시 팔달구 권광로 169 (인계동, 이화빌딩)",경기도,팔달구,1
1278,경기 수원시 팔달구 인계동 ,경기도,팔달구,1
1279,경기 수원시 팔달구 팔달로3가 ,경기도,팔달구,1
1280,경기 수원시 팔달구 화산로 56 (화서동),경기도,팔달구,1
1281,경기 수원시 팔달구 화서동,경기도,팔달구,1
1282,"경기 수원시 권선구 수인로 291 (구운동, 서수원버스터미널)",경기도,권선구,1
1283,경기 수원시 권선구 산업로156번길 201 (고색동),경기도,권선구,1
1284,경기 수원시 권선구 매송고색로691번길 2 (고색동),경기도,권선구,1
1285,경기 수원시 권선구 곡반정로97번길 20 (곡반정동),경기도,권선구,1
1286,경기 수원시 권선구 구운동,경기도,권선구,1
1287,"경기 수원시 권선구 권광로 55 (권선동, 권선자이 이편한세상)",경기도,권선구,1
1288,경기 수원시 권선구 동수원로242번길 9 (권선동),경기도,권선구,1
1289,경기 수원시 권선구 금곡동 ,경기도,권선구,1
1290,경기 수원시 권선구 호매실로90번길 116 (호매실동),경기도,권선구,1
1291,경기 수원시 권선구 당진로15번길 1 (당수동),경기도,권선구,1
1292,경기 수원시 권선구 호매실동 ,경기도,권선구,1
1293,경기 수원시 권선구 세류로 55 (세류동),경기도,권선구,1
1294,"경기 수원시 권선구 동수원로177번길 90 (권선동, 수원아이파크시티9단지)",경기도,권선구,1
1295,경기 수원시 권선구 삼천병마로1592번길 3-4 (오목천동),경기도,권선구,1
1296,경기 수원시 권선구 탑동 ,경기도,권선구,1
1297,경기 수원시 권선구 금곡동 ,경기도,권선구,1
1298,"경기 수원시 권선구 금곡로 204 (금곡동, 세종타운721)",경기도,권선구,1
1299,경기 수원시 영통구 광교로 107 (이의동),경기도,영통구,1
1300,"경기 수원시 영통구 덕영대로 1709 (영통동, 경희유니빌)",경기도,영통구,1
1301,경기 수원시 영통구 도청로89번길 43 (이의동),경기도,영통구,1
1302,경기 수원시 영통구 광교중앙로266번길 40 (하동),경기도,영통구,1
1303,경기 수원시 영통구 대학1로 49 (이의동),경기도,영통구,1
1304,경기 수원시 영통구 웰빙타운로49번길 36 (이의동),경기도,영통구,1
1305,경기 수원시 영통구 센트럴타운로 103 (이의동),경기도,영통구,1
1306,"경기 수원시 영통구 법조로 38 (하동, 광교 더샵 레이크파크)",경기도,영통구,1
1307,"경기 수원시 영통구 신원로 88 (신동, 디지털엠파이어2)",경기도,영통구,1
1308,"경기 수원시 영통구 영통로 195 (망포동, 골든스퀘어)",경기도,영통구,1
1309,"경기 수원시 영통구 영통로 115 (망포동, 신영통 알파빌딩)",경기도,영통구,1
1310,"경기 수원시 영통구 효원로 393 (매탄동, 밀래니엄프라자)",경기도,영통구,1
1311,경기 수원시 영통구 인계로 289 (매탄동),경기도,영통구,1
1312,경기 수원시 영통구 덕영대로1556번길 16 (영통동),경기도,영통구,1
1313,"경기 수원시 영통구 봉영로 1590 (영통동, 밀레니엄 프라자)",경기도,영통구,1
1314,"경기 수원시 영통구 봉영로 1613 (영통동, 영통하우스토리)",경기도,영통구,1
1315,"경기 수원시 영통구 중부대로448번길 97 (원천동, 삼성테크노파크)",경기도,영통구,1
1316,경기 수원시 영통구 봉영로1759번길 7 (영통동),경기도,영통구,1
1317,경기 수원시 영통구 중부대로 264-1 (매탄동),경기도,영통구,1
1318,경기 수원시 영통구 아주로 43 (원천동),경기도,영통구,1
1319,"경기 수원시 영통구 봉영로 지하 1560 (영통동, 영통역)",경기도,영통구,1
1320,경기 성남시 수정구 성남대로 1334 (태평동),경기도,수정구,1
1321,경기 성남시 수정구 복정로 68 (복정동),경기도,수정구,1
1322,경기 성남시 수정구 수정로 352 (산성동),경기도,수정구,1
1323,경기 성남시 수정구 수정로 192 (신흥동),경기도,수정구,1
1324,경기 성남시 수정구 위례광장로 21-10 (창곡동),경기도,수정구,1
1325,"경기 성남시 수정구 위례광장로 322 (창곡동, 아이플렉스)",경기도,수정구,1
1326,"경기 성남시 수정구 위례광장로 300 (창곡동, 위례중앙역 중앙타워)",경기도,수정구,1
1327,경기 성남시 수정구 창곡동 ,경기도,수정구,1
1328,경기 성남시 수정구 수정로578번길 28 (양지동),경기도,수정구,1
1329,경기 성남시 수정구 수정로 154 (신흥동),경기도,수정구,1
1330,경기 성남시 수정구 수정로73번길 6-6 (태평동),경기도,수정구,1
1331,경기 성남시 중원구 산성대로 460 (금광동),경기도,중원구,1
1332,경기 성남시 중원구 산성대로 344 (중앙동),경기도,중원구,1
1333,경기 성남시 중원구 광명로 8 (성남동),경기도,중원구,1
1334,"경기 성남시 중원구 사기막골로 124 (상대원동, SKn테크노파크)",경기도,중원구,1
1335,경기 성남시 중원구 도촌남로 33 (도촌동),경기도,중원구,1
1336,"경기 성남시 중원구 둔촌대로 115 (성남동, 삼흥빌딩)",경기도,중원구,1
1337,경기 성남시 중원구 금상로57번길 4 (금광동),경기도,중원구,1
1338,경기 성남시 중원구 양현로405번길 5 (여수동),경기도,중원구,1
1339,경기 성남시 중원구 광명로 119 (성남동),경기도,중원구,1
1340,경기 성남시 중원구 광명로 373 (금광동),경기도,중원구,1
1341,경기 성남시 중원구 산성대로 284 (중앙동),경기도,중원구,1
1342,경기 성남시 분당구 돌마로 73 (금곡동),경기도,분당구,1
1343,경기 성남시 분당구 돌마로 47 (금곡동),경기도,분당구,1
1344,"경기 성남시 분당구 미금로 40 (구미동, 도원필빌딩)",경기도,분당구,1
1345,경기 성남시 분당구 느티로63번길 6-3 (정자동),경기도,분당구,1
1346,경기 성남시 분당구 미금일로86번길 11 (구미동),경기도,분당구,1
1347,"경기 성남시 분당구 정자일로 100 (정자동, 미켈란쉐르빌)",경기도,분당구,1
1348,경기 성남시 분당구 불정로87번길 17 (정자동),경기도,분당구,1
1349,경기 성남시 분당구 판교로 443 (야탑동),경기도,분당구,1
1350,경기 성남시 분당구 분당로263번길 35 (서현동),경기도,분당구,1
1351,"경기 성남시 분당구 정자일로 248 (정자동, 파크뷰)",경기도,분당구,1
1352,경기 성남시 분당구 돌마로486번길 6 (서현동),경기도,분당구,1
1353,"경기 성남시 분당구 서판교로44번길 2 (판교동, 키즈스쿨)",경기도,분당구,1
1354,경기 성남시 분당구 황새울로342번길 11 (서현동),경기도,분당구,1
1355,경기 성남시 분당구 중앙공원로39번길 49 (서현동),경기도,분당구,1
1356,경기 성남시 분당구 내정로165번길 50 (수내동),경기도,분당구,1
1357,경기 성남시 분당구 백현로101번길 17 (수내동),경기도,분당구,1
1358,"경기 성남시 분당구 내정로173번길 11 (수내동, 양지마을한양아파트)",경기도,분당구,1
1359,경기 성남시 분당구 내정로166번길 43 (수내동),경기도,분당구,1
1360,경기 성남시 분당구 불정로 254 (수내동),경기도,분당구,1
1361,경기 성남시 분당구 야탑로69번길 8 (야탑동),경기도,분당구,1
1362,경기 성남시 분당구 장미로 78 (야탑동),경기도,분당구,1
1363,경기 성남시 분당구 매화로 41 (야탑동),경기도,분당구,1
1364,경기 성남시 분당구 구미로 11 (구미동),경기도,분당구,1
1365,"경기 성남시 분당구 정자일로 177 (정자동, 인텔리지Ⅱ)",경기도,분당구,1
1366,"경기 성남시 분당구 판교로 375 (삼평동, 메가스페이스1)",경기도,분당구,1
1367,경기 성남시 분당구 판교로255번길 9-22 (삼평동),경기도,분당구,1
1368,경기 성남시 분당구 운중로138번길 38 (운중동),경기도,분당구,1
1369,경기 성남시 분당구 판교역로 182 (삼평동),경기도,분당구,1
1370,경기 성남시 분당구 판교역로 231 (삼평동),경기도,분당구,1
1371,"경기 의정부시 가능로119번길 17 (가능동, 행복한세상아파트)",경기도,의정부시,1
1372,경기 의정부시 평화로 630 (의정부동),경기도,의정부시,1
1373,경기 의정부시 장곡로596번길 9 (신곡동),경기도,의정부시,1
1374,경기 의정부시 부용로 105 (금오동),경기도,의정부시,1
1375,경기 의정부시 평화로 224 (호원동),경기도,의정부시,1
1376,경기 의정부시 망월로 11 (호원동),경기도,의정부시,1
1377,"경기 의정부시 평화로 483 (의정부동, 청석빌딩)",경기도,의정부시,1
1378,경기 의정부시 신흥로 193 (의정부동),경기도,의정부시,1
1379,"경기 의정부시 신촌로 18-7 (가능동, 의정부 SK VIEW)",경기도,의정부시,1
1380,경기 의정부시 금오로 91 (금오동),경기도,의정부시,1
1381,경기 의정부시 용민로 397 (낙양동),경기도,의정부시,1
1382,경기 의정부시 비우로 102 (녹양동),경기도,의정부시,1
1383,경기 의정부시 평화로 547 (의정부동),경기도,의정부시,1
1384,경기 의정부시 오목로 215 (민락동),경기도,의정부시,1
1385,경기 의정부시 용현로 158 (민락동),경기도,의정부시,1
1386,경기 의정부시 동일로 460 (신곡동),경기도,의정부시,1
1387,경기 의정부시 회룡로 178 (장암동),경기도,의정부시,1
1388,"경기 의정부시 범골로 110 (의정부동, 전원빌딩)",경기도,의정부시,1
1389,경기 의정부시 시민로 81 (의정부동),경기도,의정부시,1
1390,경기 의정부시 시민로 442 (용현동),경기도,의정부시,1
1391,경기 의정부시 시민로 39 (의정부동),경기도,의정부시,1
1392,경기 의정부시 태평로 68 (의정부동),경기도,의정부시,1
1393,경기 의정부시 발곡로 25 (신곡동),경기도,의정부시,1
1394,경기 의정부시 추동로19번길 21 (신곡동),경기도,의정부시,1
1395,경기 의정부시 부용로 209-1 (신곡동),경기도,의정부시,1
1396,경기 의정부시 효자로 14 (민락동),경기도,의정부시,1
1397,경기 의정부시 용민로 84 (용현동),경기도,의정부시,1
1398,경기 의정부시 행복로 32-1 (의정부동),경기도,의정부시,1
1399,경기 의정부시 용민로 483 (민락동),경기도,의정부시,1
1400,경기 의정부시 신흥로 125 (호원동),경기도,의정부시,1
1401,경기 의정부시 신흥로 64 (호원동),경기도,의정부시,1
1402,"경기 의정부시 청사로 38 (금오동, 삼성홈플러스)",경기도,의정부시,1
1403,경기 의정부시 호국로 1139 (가능동),경기도,의정부시,1
1404,"경기 의정부시 평화로 374 (호원동, 한승아파트)",경기도,의정부시,1
1405,경기 안양시 동안구 시민대로 167 (비산동),경기도,동안구,1
1406,경기 안양시 동안구 시민대로 137 (호계동),경기도,동안구,1
1407,경기 안양시 동안구 평촌대로217번길 45 (호계동),경기도,동안구,1
1408,경기 안양시 동안구 시민대로 202 (호계동),경기도,동안구,1
1409,경기 안양시 만안구 냉천로 2 (안양동),경기도,만안구,1
1410,경기 안양시 만안구 안양동,경기도,만안구,1
1411,경기 안양시 만안구 전파로 23 (안양동),경기도,만안구,1
1412,"경기 안양시 동안구 엘에스로116번길 25-32 (호계동, 안양 SK V1 center)",경기도,동안구,1
1413,경기 안양시 동안구 관평로 324 (관양동),경기도,동안구,1
1414,경기 안양시 만안구 안양동 ,경기도,만안구,1
1415,"경기 안양시 만안구 태평로60번길 42 (안양동, 센트럴타워2)",경기도,만안구,1
1416,경기 안양시 만안구 덕천로48번길 48 (안양동),경기도,만안구,1
1417,경기 안양시 동안구 동편로 140 (관양동),경기도,동안구,1
1418,경기 안양시 만안구 박달동 ,경기도,만안구,1
1419,경기 안양시 동안구 흥안대로 415 (평촌동),경기도,동안구,1
1420,경기 안양시 동안구 관악대로 173 (비산동),경기도,동안구,1
1421,"경기 안양시 만안구 연현로 101 (석수동, 연현씨티빌)",경기도,만안구,1
1422,경기 안양시 만안구 안양동,경기도,만안구,1
1423,경기 안양시 만안구 안양동,경기도,만안구,1
1424,경기 안양시 만안구 안양동 ,경기도,만안구,1
1425,경기 안양시 만안구 석수동 ,경기도,만안구,1
1426,경기 안양시 동안구 엘에스로 34 (호계동),경기도,동안구,1
1427,경기 안양시 동안구 흥안대로456번길 42 (평촌동),경기도,동안구,1
1428,경기 안양시 동안구 흥안대로 517 (관양동),경기도,동안구,1
1429,"경기 안양시 동안구 동안로 194 (비산동, 한양스포츠센타)",경기도,동안구,1
1430,"경기 안양시 동안구 시민대로327번길 6 (관양동, W에이스타워)",경기도,동안구,1
1431,경기 안양시 동안구 관평로182번길 54 (관양동),경기도,동안구,1
1432,경기 안양시 동안구 평촌대로 133 (호계동),경기도,동안구,1
1433,경기 부천시 지봉로 48 (역곡동),경기도,원미구,1
1434,경기 부천시 원미구 도당동 ,경기도,원미구,1
1435,경기 부천시 오정구 고강동 ,경기도,오정구,1
1436,경기 부천시 범안로 55 (괴안동),경기도,소사구,1
1437,경기 부천시 성주로 274-1 (심곡본동),경기도,소사구,1
1438,"경기 부천시 송내대로 239 (상동, 부천터미널소풍)",경기도,원미구,1
1439,"경기 부천시 옥산로 7 (중동, 리첸시아)",경기도,원미구,1
1440,"경기 부천시 소사로 814 (원종동, 해주아파트)",경기도,오정구,1
1441,경기 부천시 양지로67번길 26 (범박동),경기도,소사구,1
1442,경기 부천시 원미구 상동 ,경기도,원미구,1
1443,경기 부천시 부흥로 187 (중동),경기도,원미구,1
1444,경기 부천시 부일로 455 (심곡동),경기도,원미구,1
1445,경기 부천시 원미구 상동 ,경기도,원미구,1
1446,경기 부천시 상동로117번길 61 (상동),경기도,오정구,1
1447,경기 부천시 원미구 상동 ,경기도,원미구,1
1448,경기 부천시 원미구 상동,경기도,원미구,1
1449,경기 부천시 원미구 상동,경기도,원미구,1
1450,경기 부천시 오정구 여월동 ,경기도,오정구,1
1451,경기 부천시 오정구 원종동 ,경기도,오정구,1
1452,경기 부천시 부흥로 472 (소사동),경기도,원미구,1
1453,경기 부천시 경인로 189 (심곡본동),경기도,소사구,1
1454,경기 부천시 소사동로 78 (소사본동),경기도,소사구,1
1455,경기 부천시 소사로 214 (소사본동),경기도,소사구,1
1456,경기 부천시 소사로 141 (소사본동),경기도,소사구,1
1457,경기 부천시 상일로94번길 35 (상동),경기도,원미구,1
1458,경기 부천시 원미구 중동 ,경기도,원미구,1
1459,경기 부천시 부천로 80 (심곡동),경기도,원미구,1
1460,경기 부천시 수도로 86 (도당동),경기도,오정구,1
1461,경기 부천시 오정구 여월동 ,경기도,오정구,1
1462,경기 부천시 오정구 오정동 ,경기도,오정구,1
1463,경기 부천시 양지로184번길 8-8 (옥길동),경기도,소사구,1
1464,경기 부천시 범안로 221 (옥길동),경기도,소사구,1
1465,경기 부천시 부천로 140 (원미동),경기도,원미구,1
1466,경기 부천시 원미로124번길 6-16 (원미동),경기도,원미구,1
1467,경기 부천시 원종로 37 (원종동),경기도,오정구,1
1468,경기 부천시 원미구 중동 ,경기도,원미구,1
1469,경기 부천시 원미구 중동 ,경기도,원미구,1
1470,경기 부천시 중동로 48 (송내동),경기도,소사구,1
1471,경기 부천시 원미구 중동,경기도,원미구,1
1472,경기 부천시 원미구 중동 ,경기도,원미구,1
1473,경기 부천시 장말로 217 (중동),경기도,원미구,1
1474,경기 부천시 원미구 중동,경기도,원미구,1
1475,경기 부천시 호현로489번길 39 (소사본동),경기도,소사구,1
1476,경기 부천시 송내대로 31 (송내동),경기도,소사구,1
1477,경기 부천시 상일로122번길 46 (상동),경기도,원미구,1
1478,경기 부천시 원미구 중동,경기도,원미구,1
1479,"경기 부천시 경인로 505 (괴안동, 역곡하이뷰)",경기도,소사구,1
1480,경기 부천시 부일로 743 (역곡동),경기도,원미구,1
1481,경기 광명시 오리로 974 (광명동),경기도,광명시,1
1482,경기 광명시 광명로 846 (광명동),경기도,광명시,1
1483,경기 광명시 금하로 534 (소하동),경기도,광명시,1
1484,경기 광명시 소하로 97 (소하동),경기도,광명시,1
1485,경기 광명시 금하로 458 (소하동),경기도,광명시,1
1486,"경기 광명시 광명역로 21 (일직동, 고속철도 광명역)",경기도,광명시,1
1487,경기 광명시 성채로50번길 15 (소하동),경기도,광명시,1
1488,경기 광명시 도덕로 36 (광명동),경기도,광명시,1
1489,경기 광명시 오리로856번길 6 (철산동),경기도,광명시,1
1490,경기 광명시 범안로 1042 (하안동),경기도,광명시,1
1491,경기 평택시 탄현로 51 (서정동),경기도,평택시,1
1492,"경기 평택시 안중읍 서동대로 1931-21 (금곡리, 안중백병원)",경기도,평택시,1
1493,경기 평택시 현신2길 6 (용이동),경기도,평택시,1
1494,경기 평택시 평택1로12번길 3 (평택동),경기도,평택시,1
1495,경기 평택시 평남로 1041 (동삭동),경기도,평택시,1
1496,경기 평택시 비전2로 192 (비전동),경기도,평택시,1
1497,경기 평택시 중앙로 205 (비전동),경기도,평택시,1
1498,경기 평택시 여염리,경기도,평택시,1
1499,경기 평택시 관광특구로 42 (서정동),경기도,평택시,1
1500,경기 평택시 탄현로 323 (신장동),경기도,평택시,1
1501,경기 평택시 안중읍 송담2로 31,경기도,평택시,1
1502,경기 평택시 용죽5길 5-9 (용이동),경기도,평택시,1
1503,경기 평택시 비전6길 4 (비전동),경기도,평택시,1
1504,"경기 평택시 청북읍 청북남로 253 (옥길리, 골드라인)",경기도,평택시,1
1505,경기 평택시 팽성읍 동서촌로 73 (객사리),경기도,평택시,1
1506,경기 동두천시 중앙로 278 (생연동),경기도,동두천시,1
1507,경기 동두천시 지행로 60 (지행동),경기도,동두천시,1
1508,경기 안산시 단원구 적금로 123 (고잔동),경기도,단원구,1
1509,경기 안산시 단원구 원포공원1로 46 (초지동),경기도,단원구,1
1510,경기 안산시 단원구 다리간로 18 (고잔동),경기도,단원구,1
1511,"경기 안산시 단원구 고잔로 54 (고잔동, 에이스타워)",경기도,단원구,1
1512,경기 안산시 단원구 예술대학로 83 (고잔동),경기도,단원구,1
1513,"경기 안산시 단원구 원포공원1로 19 (초지동, 원포빌딩) 1층",경기도,단원구,1
1514,경기 안산시 단원구 동산로 76 (원시동),경기도,단원구,1
1515,경기 안산시 상록구 본오로 55 (본오동),경기도,상록구,1
1516,경기 안산시 상록구 샘골로 154 (본오동),경기도,상록구,1
1517,경기 안산시 상록구 각골로 63 (본오동),경기도,상록구,1
1518,경기 안산시 상록구 부곡로 115 (부곡동),경기도,상록구,1
1519,경기 안산시 상록구 감골2로 13 (사동),경기도,상록구,1
1520,경기 안산시 상록구 항가울로 19 (사동),경기도,상록구,1
1521,경기 안산시 단원구 예술대학로 161 (고잔동),경기도,단원구,1
1522,"경기 안산시 단원구 선부광장북로 36 (선부동, 벽산블루밍아파트)",경기도,단원구,1
1523,경기 안산시 단원구 선부로 110-1 (선부동),경기도,단원구,1
1524,경기 안산시 단원구 선부로 191 (선부동),경기도,단원구,1
1525,경기 안산시 상록구 예술광장1로 124 (성포동),경기도,상록구,1
1526,경기 안산시 단원구 첨단로 644 (초지동),경기도,단원구,1
1527,경기 안산시 상록구 도매시장로 91 (일동),경기도,상록구,1
1528,경기 안산시 단원구 신길로 9-4 (신길동),경기도,단원구,1
1529,경기 안산시 단원구 와동로 44 (와동),경기도,단원구,1
1530,"경기 안산시 단원구 라성안길 17 (원곡동, 베스트플라자)",경기도,단원구,1
1531,경기 안산시 상록구 광덕산2로 17 (월피동),경기도,상록구,1
1532,경기 안산시 상록구 안산대학로 97 (일동),경기도,상록구,1
1533,경기 안산시 단원구 화랑로 358 (고잔동),경기도,단원구,1
1534,경기 안산시 단원구 광덕4로 234 (고잔동),경기도,단원구,1
1535,경기 안산시 단원구 중앙대로 907 (고잔동),경기도,단원구,1
1536,경기 안산시 단원구 광덕1로 55 (초지동),경기도,단원구,1
1537,경기 안산시 상록구 중보로 49 (이동),경기도,상록구,1
1538,경기 안산시 상록구 한양대학로 40 (사동),경기도,상록구,1
1539,경기 안산시 단원구 선부광장로 95 (선부동),경기도,단원구,1
1540,"경기 안산시 단원구 광덕대로 130 (고잔동, 폴리타운)",경기도,단원구,1
1541,경기 안산시 상록구 충장로 432 (성포동),경기도,상록구,1
1542,경기 고양시 덕양구 통일로 774 (관산동),경기도,덕양구,1
1543,경기 고양시 덕양구 통일로 1072 (내유동),경기도,덕양구,1
1544,경기 고양시 덕양구 동세로 11 (동산동),경기도,덕양구,1
1545,"경기 고양시 덕양구 동송로 33 (동산동, 이편한세상시티삼송)",경기도,덕양구,1
1546,경기 고양시 덕양구 삼송로 189-7 (삼송동),경기도,덕양구,1
1547,경기 고양시 덕양구 삼송로 88 (삼송동),경기도,덕양구,1
1548,경기 고양시 덕양구 고양대로 1772 (삼송동),경기도,덕양구,1
1549,경기 고양시 덕양구 고양대로1384번길 15 (성사동),경기도,덕양구,1
1550,경기 고양시 덕양구 호국로 804 (성사동),경기도,덕양구,1
1551,경기 고양시 덕양구 삼송로 299 (지축동),경기도,덕양구,1
1552,경기 고양시 덕양구 성신로 22 (화정동),경기도,덕양구,1
1553,"경기 고양시 덕양구 토당로 54 (토당동, 충정회관)",경기도,덕양구,1
1554,경기 고양시 덕양구 지도로 100 (토당동),경기도,덕양구,1
1555,경기 고양시 덕양구 화중로104번길 26 (화정동),경기도,덕양구,1
1556,경기 고양시 덕양구 권율대로 885 (신원동),경기도,덕양구,1
1557,경기 고양시 덕양구 도래울로 34 (도내동),경기도,덕양구,1
1558,경기 고양시 덕양구 삼송로 8 (원흥동),경기도,덕양구,1
1559,경기 고양시 덕양구 도래울로 105 (도내동),경기도,덕양구,1
1560,경기 고양시 덕양구 혜음로 42 (고양동),경기도,덕양구,1
1561,경기 고양시 덕양구 중앙로 438 (행신동),경기도,덕양구,1
1562,경기 고양시 덕양구 충장로 20 (행신동),경기도,덕양구,1
1563,경기 고양시 덕양구 중앙로 554 (행신동),경기도,덕양구,1
1564,경기 고양시 덕양구 행신로 131-11 (행신동),경기도,덕양구,1
1565,경기 고양시 덕양구 화신로260번길 31 (화정동),경기도,덕양구,1
1566,경기 고양시 덕양구 백양로 79 (화정동),경기도,덕양구,1
1567,경기 고양시 덕양구 화중로130번길 32 (화정동),경기도,덕양구,1
1568,경기 고양시 일산동구 한류월드로 281 (장항동),경기도,일산동구,1
1569,경기 고양시 일산동구 한류월드로 281 (장항동),경기도,일산동구,1
1570,경기 고양시 일산동구 일산로 74-17 (백석동),경기도,일산동구,1
1571,"경기 고양시 일산동구 동국로 18 (식사동, 연합빌딩)",경기도,일산동구,1
1572,경기 고양시 일산동구 중앙로 1190 (마두동),경기도,일산동구,1
1573,경기 고양시 일산동구 장백로 184 (장항동),경기도,일산동구,1
1574,경기 고양시 일산동구 강송로 181 (마두동),경기도,일산동구,1
1575,경기 고양시 일산동구 일산로 46 (백석동),경기도,일산동구,1
1576,경기 고양시 일산동구 정발산로 21 (장항동),경기도,일산동구,1
1577,경기 고양시 일산동구 일산로330번길 12-2 (마두동),경기도,일산동구,1
1578,"경기 고양시 일산동구 위시티2로11번길 45 (식사동, 위시티일산자이 주상복합)",경기도,일산동구,1
1579,경기 고양시 일산동구 정발산로 24 (장항동),경기도,일산동구,1
1580,"경기 고양시 일산동구 중앙로 1124 (백석동, 흰돌마을1단지아파트)",경기도,일산동구,1
1581,경기 고양시 일산동구 숲속마을1로 76 (풍동),경기도,일산동구,1
1582,경기 고양시 일산동구 중앙로 1317 (장항동),경기도,일산동구,1
1583,경기 고양시 일산동구 중산로 247 (중산동),경기도,일산동구,1
1584,경기 고양시 일산동구 하늘마을1로 8 (중산동),경기도,일산동구,1
1585,경기 고양시 일산서구 대화로 138 (대화동),경기도,일산서구,1
1586,경기 고양시 일산서구 중앙로 1567 (대화동),경기도,일산서구,1
1587,경기 고양시 일산서구 가좌4로 2 (가좌동),경기도,일산서구,1
1588,"경기 고양시 일산서구 중앙로 1376 (주엽동, 강선마을10단지아파트)",경기도,일산서구,1
1589,경기 고양시 일산서구 장자길118번길 112 (덕이동),경기도,일산서구,1
1590,경기 고양시 일산서구 원일로 117 (일산동),경기도,일산서구,1
1591,경기 고양시 일산서구 원일로 69 (일산동),경기도,일산서구,1
1592,경기 고양시 일산서구 한류월드로 300 (대화동),경기도,일산서구,1
1593,경기 고양시 일산서구 일산동,경기도,일산서구,1
1594,경기 고양시 일산서구 일현로 48 (탄현동),경기도,일산서구,1
1595,경기 고양시 일산서구 하이파크1로 77 (덕이동),경기도,일산서구,1
1596,경기 고양시 일산서구 일산로 548 (일산동),경기도,일산서구,1
1597,경기 고양시 일산서구 중앙로 1456 (주엽동),경기도,일산서구,1
1598,경기 고양시 일산서구 중앙로 1437 (주엽동),경기도,일산서구,1
1599,경기 과천시 별양상가로 2 (별양동),경기도,과천시,1
1600,"경기 과천시 경마공원대로 107 (주암동, 한국마사회)",경기도,과천시,1
1601,경기 구리시 갈매중앙로 89-10 (갈매동),경기도,구리시,1
1602,"경기 구리시 갈매순환로 198 (갈매동, 비젼Ⅱ프라자)",경기도,구리시,1
1603,경기 구리시 갈매중앙로55번길 109 (갈매동),경기도,구리시,1
1604,경기 구리시 경춘로 176 (교문동),경기도,구리시,1
1605,경기 구리시 검배로6번길 8 (수택동),경기도,구리시,1
1606,경기 구리시 건원대로 44 (인창동),경기도,구리시,1
1607,경기 구리시 동구릉로136번길 35 (인창동),경기도,구리시,1
1608,경기 구리시 벌말로 91 (토평동),경기도,구리시,1
1609,경기 구리시 안골로 50 (교문동),경기도,구리시,1
1610,경기 구리시 검배로 51-1 (수택동),경기도,구리시,1
1611,경기 구리시 체육관로80번길 24 (수택동),경기도,구리시,1
1612,경기 구리시 경춘로 249 (인창동),경기도,구리시,1
1613,경기 구리시 동구릉로 94 (인창동),경기도,구리시,1
1614,경기 구리시 장자대로86번길 14-7 (수택동),경기도,구리시,1
1615,경기 구리시 이문안로 134 (토평동),경기도,구리시,1
1616,경기 남양주시 진접읍 경복대로 426,경기도,남양주시,1
1617,경기 남양주시 가운로1길 25 (가운동),경기도,남양주시,1
1618,경기 남양주시 진접읍 해밀예당1로 50-88,경기도,남양주시,1
1619,경기 남양주시 다산지금로16번길 86 (다산동),경기도,남양주시,1
1620,경기 남양주시 다산중앙로123번길 22-16 (다산동),경기도,남양주시,1
1621,경기 남양주시 미금로 50 (도농동),경기도,남양주시,1
1622,경기 남양주시 화도읍 비룡로 58,경기도,남양주시,1
1623,경기 남양주시 화도읍 먹갓로 31,경기도,남양주시,1
1624,경기 남양주시 진건읍 진건오남로 90,경기도,남양주시,1
1625,경기 남양주시 금곡로 50 (금곡동),경기도,남양주시,1
1626,경기 남양주시 오남읍 진건오남로 778,경기도,남양주시,1
1627,경기 남양주시 오남읍 진건오남로 522 (오남리),경기도,남양주시,1
